Identifier,StructureData,,,,,
Entry ID,Experimental Method,Deposition Date,PDB ID,Refinement Resolution (Å),Stucture Keywords,
"8SBU","X-RAY DIFFRACTION","2023-04-04","8SBU","2.2","TRANSFERASE"
"8SC7","X-RAY DIFFRACTION","2023-04-05","8SC7","1.984","TRANSFERASE/INHIBITOR"
"8SC8","X-RAY DIFFRACTION","2023-04-05","8SC8","2.687","TRANSFERASE/INHIBITOR"
"8SCD","X-RAY DIFFRACTION","2023-04-05","8SCD","2.06","TRANSFERASE"
"8SCG","X-RAY DIFFRACTION","2023-04-05","8SCG","2","REPLICATION/DNA"
"8SCI","X-RAY DIFFRACTION","2023-04-05","8SCI","2.67","REPLICATION/DNA"
"8SCJ","X-RAY DIFFRACTION","2023-04-05","8SCJ","2.68","REPLICATION/DNA"
"8SCK","X-RAY DIFFRACTION","2023-04-05","8SCK","2.3","REPLICATION/DNA"
"8SCL","X-RAY DIFFRACTION","2023-04-05","8SCL","2.44","REPLICATION/DNA"
"8SCM","X-RAY DIFFRACTION","2023-04-05","8SCM","2.3","REPLICATION/DNA"
"8SCN","X-RAY DIFFRACTION","2023-04-05","8SCN","2.3","REPLICATION/DNA"
"8SCO","X-RAY DIFFRACTION","2023-04-05","8SCO","1.92","REPLICATION/DNA"
"8SCP","X-RAY DIFFRACTION","2023-04-05","8SCP","2.08","REPLICATION/DNA"
"8SCQ","X-RAY DIFFRACTION","2023-04-05","8SCQ","2.18","REPLICATION/DNA"
"8SCR","X-RAY DIFFRACTION","2023-04-05","8SCR","2","REPLICATION/DNA"
"8SCS","X-RAY DIFFRACTION","2023-04-05","8SCS","2.1","REPLICATION/DNA"
"8SCT","X-RAY DIFFRACTION","2023-04-05","8SCT","2.34","REPLICATION/DNA"
"8SCU","X-RAY DIFFRACTION","2023-04-05","8SCU","2.38","REPLICATION/DNA"
"8SD5","X-RAY DIFFRACTION","2023-04-06","8SD5","2.802","TRANSFERASE"
"8SDB","X-RAY DIFFRACTION","2023-04-06","8SDB","3","TRANSFERASE/CARBOHYDRATE"
"8SDI","X-RAY DIFFRACTION","2023-04-06","8SDI","2.7","LIGASE"
"8SE9","ELECTRON MICROSCOPY","2023-04-08","8SE9","3.2","LIGASE"
"8SEA","ELECTRON MICROSCOPY","2023-04-08","8SEA","3.4","LIGASE"
"8SEB","ELECTRON MICROSCOPY","2023-04-08","8SEB","3.24","LIGASE"
"8SEN","ELECTRON MICROSCOPY","2023-04-10","8SEN","3.49","TRANSPORT PROTEIN"
"8SEO","ELECTRON MICROSCOPY","2023-04-10","8SEO","3.92","TRANSPORT PROTEIN"
"8SEP","ELECTRON MICROSCOPY","2023-04-10","8SEP","3.57","TRANSPORT PROTEIN"
"8SEQ","ELECTRON MICROSCOPY","2023-04-10","8SEQ","3.4","TRANSPORT PROTEIN"
"8SER","ELECTRON MICROSCOPY","2023-04-10","8SER","3.42","TRANSPORT PROTEIN"
"8SES","ELECTRON MICROSCOPY","2023-04-10","8SES","3.98","TRANSPORT PROTEIN"
"8SET","ELECTRON MICROSCOPY","2023-04-10","8SET","3.42","TRANSPORT PROTEIN"
"8SF5","X-RAY DIFFRACTION","2023-04-10","8SF5","2.3","TRANSFERASE"
"8SF6","X-RAY DIFFRACTION","2023-04-10","8SF6","1.702","TRANSFERASE"
"8SF7","ELECTRON MICROSCOPY","2023-04-10","8SF7","4.1","STRUCTURAL PROTEIN"
"8SF8","X-RAY DIFFRACTION","2023-04-10","8SF8","1.7","CYTOSOLIC PROTEIN"
"8SG2","SOLUTION NMR","2023-04-11","8SG2",,"ISOMERASE"
"8SGK","ELECTRON MICROSCOPY","2023-04-12","8SGK","3.7","TRANSFERASE"
"8SH4","X-RAY DIFFRACTION","2023-04-13","8SH4","2.9","TRANSFERASE"
"8SHB","X-RAY DIFFRACTION","2023-04-13","8SHB","2.09","TRANSFERASE/INHIBITOR"
"8SHK","X-RAY DIFFRACTION","2023-04-14","8SHK","1.71","TRANSFERASE"
"8SHR","X-RAY DIFFRACTION","2023-04-14","8SHR","1.92","TRANSFERASE/INHIBITOR"
"8SHU","X-RAY DIFFRACTION","2023-04-14","8SHU","1.71","TRANSFERASE"
"8SHY","X-RAY DIFFRACTION","2023-04-14","8SHY","1.77","TRANSFERASE"
"8SHZ","X-RAY DIFFRACTION","2023-04-14","8SHZ","2.4","TRANSFERASE"
"8SI0","X-RAY DIFFRACTION","2023-04-14","8SI0","2.7","TRANSFERASE"
"8SI2","ELECTRON MICROSCOPY","2023-04-14","8SI2","2.19","MEMBRANE PROTEIN"
"8SI3","ELECTRON MICROSCOPY","2023-04-14","8SI3","2.61","MEMBRANE PROTEIN"
"8SI4","ELECTRON MICROSCOPY","2023-04-14","8SI4","2.46","MEMBRANE PROTEIN"
"8SI5","ELECTRON MICROSCOPY","2023-04-14","8SI5","2.17","MEMBRANE PROTEIN"
"8SI6","ELECTRON MICROSCOPY","2023-04-14","8SI6","2.44","MEMBRANE PROTEIN"
"8SI7","ELECTRON MICROSCOPY","2023-04-14","8SI7","2.59","MEMBRANE PROTEIN"
"8SI8","ELECTRON MICROSCOPY","2023-04-14","8SI8","2.99","MEMBRANE PROTEIN"
"8SIA","ELECTRON MICROSCOPY","2023-04-14","8SIA","2.91","MEMBRANE PROTEIN"
"8SIB","ELECTRON MICROSCOPY","2023-04-14","8SIB","2.62","MEMBRANE PROTEIN"
"8SIF","X-RAY DIFFRACTION","2023-04-16","8SIF","1.7","TRANSFERASE/INHIBITOR"
"8SIG","X-RAY DIFFRACTION","2023-04-16","8SIG","1.78","TRANSFERASE/INHIBITOR"
"8SIH","X-RAY DIFFRACTION","2023-04-16","8SIH","2.35","TRANSFERASE/INHIBITOR"
"8SIO","X-RAY DIFFRACTION","2023-04-16","8SIO","2.2","TRANSFERASE/INHIBITOR"
"8SIV","X-RAY DIFFRACTION","2023-04-17","8SIV","1.759","TRANSFERASE"
"8SIW","X-RAY DIFFRACTION","2023-04-17","8SIW","1.877","TRANSFERASE"
"8SIX","X-RAY DIFFRACTION","2023-04-17","8SIX","1.55","TRANSFERASE"
"8SJ0","X-RAY DIFFRACTION","2023-04-17","8SJ0","2.55","TRANSFERASE/DNA"
"8SJ1","X-RAY DIFFRACTION","2023-04-17","8SJ1","2.81","TRANSFERASE/DNA"
"8SJ2","X-RAY DIFFRACTION","2023-04-17","8SJ2","2.23","TRANSFERASE/DNA"
"8SJ8","X-RAY DIFFRACTION","2023-04-17","8SJ8","2.5","TRANSFERASE"
"8SK1","X-RAY DIFFRACTION","2023-04-18","8SK1","2","TRANSFERASE/INHIBITOR"
"8SKI","X-RAY DIFFRACTION","2023-04-19","8SKI","2.163","TRANSFERASE/DNA"
"8SKR","ELECTRON MICROSCOPY","2023-04-20","8SKR","2.99","TRANSFERASE"
"8SKT","X-RAY DIFFRACTION","2023-04-20","8SKT","2.69","TRANSFERASE/DNA"
"8SL9","X-RAY DIFFRACTION","2023-04-21","8SL9","1.4","TRANSFERASE"
"8SMC","ELECTRON MICROSCOPY","2023-04-26","8SMC","4.02","HYDROLASE"
"8SMM","ELECTRON MICROSCOPY","2023-04-26","8SMM","3.2","Transferase/Immune System"
"8SMN","ELECTRON MICROSCOPY","2023-04-26","8SMN","3.2","Transferase/Immune System"
"8SMP","ELECTRON MICROSCOPY","2023-04-26","8SMP","3.4","Transferase/Immune System"
"8SMS","X-RAY DIFFRACTION","2023-04-26","8SMS","1.93","BIOSYNTHETIC PROTEIN"
"8SMW","ELECTRON MICROSCOPY","2023-04-26","8SMW","3.3","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SMX","ELECTRON MICROSCOPY","2023-04-26","8SMX","3.2","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SMY","ELECTRON MICROSCOPY","2023-04-26","8SMY","3.2","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SMZ","ELECTRON MICROSCOPY","2023-04-26","8SMZ","3.2","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SN0","ELECTRON MICROSCOPY","2023-04-26","8SN0","3.2","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SN1","ELECTRON MICROSCOPY","2023-04-26","8SN1","3.3","STRUCTURAL PROTEIN/DNA/TRANSFERASE"
"8SN2","ELECTRON MICROSCOPY","2023-04-26","8SN2","3.6","TRANSFERASE/DNA"
"8SN3","ELECTRON MICROSCOPY","2023-04-26","8SN3","3.8","TRANSFERASE/DNA"
"8SN4","ELECTRON MICROSCOPY","2023-04-26","8SN4","3.7","TRANSFERASE/DNA"
"8SN5","ELECTRON MICROSCOPY","2023-04-26","8SN5","3.9","TRANSFERASE/DNA"
"8SN6","ELECTRON MICROSCOPY","2023-04-26","8SN6","3.7","TRANSFERASE/DNA"
"8SN7","ELECTRON MICROSCOPY","2023-04-26","8SN7","3.7","TRANSFERASE/DNA"
"8SN8","ELECTRON MICROSCOPY","2023-04-26","8SN8","3.7","TRANSFERASE/DNA"
"8SN9","ELECTRON MICROSCOPY","2023-04-26","8SN9","3.9","TRANSFERASE/DNA"
"8SNA","ELECTRON MICROSCOPY","2023-04-26","8SNA","4","TRANSFERASE/DNA"
"8SNB","ELECTRON MICROSCOPY","2023-04-26","8SNB","3.3","STRUCTURAL PROTEIN"
"8SNG","X-RAY DIFFRACTION","2023-04-27","8SNG","1.55","TRANSFERASE"
"8SNJ","X-RAY DIFFRACTION","2023-04-27","8SNJ","1.75","TRANSFERASE"
"8SNX","ELECTRON MICROSCOPY","2023-04-28","8SNX","3.4","VIRAL PROTEIN/RNA"
"8SNY","ELECTRON MICROSCOPY","2023-04-28","8SNY","3.41","VIRAL PROTEIN/RNA"
"8SO9","ELECTRON MICROSCOPY","2023-04-28","8SO9","3.03","SIGNALING PROTEIN"
"8SOA","ELECTRON MICROSCOPY","2023-04-28","8SOA","3.32","SIGNALING PROTEIN"
"8SOB","ELECTRON MICROSCOPY","2023-04-28","8SOB","3.9","SIGNALING PROTEIN"
"8SOC","ELECTRON MICROSCOPY","2023-04-28","8SOC","3.5","SIGNALING PROTEIN"
"8SOD","ELECTRON MICROSCOPY","2023-04-28","8SOD","3.4","SIGNALING PROTEIN"
"8SOE","ELECTRON MICROSCOPY","2023-04-28","8SOE","3.6","SIGNALING PROTEIN"
"8SOI","ELECTRON MICROSCOPY","2023-04-28","8SOI","4.2","IMMUNE SYSTEM"
"8SOJ","ELECTRON MICROSCOPY","2023-04-28","8SOJ","3.8","DNA BINDING PROTEIN"
"8SOK","ELECTRON MICROSCOPY","2023-04-28","8SOK","4.1","DNA BINDING PROTEIN"
"8SOQ","X-RAY DIFFRACTION","2023-04-29","8SOQ","3.1","LYASE"
"8SOR","ELECTRON MICROSCOPY","2023-04-29","8SOR","3.96","IMMUNE SYSTEM"
"8SP5","X-RAY DIFFRACTION","2023-05-02","8SP5","2.23","HYDROLASE"
"8SP7","X-RAY DIFFRACTION","2023-05-02","8SP7","1.83","HYDROLASE"
